id,område,route,kontekst,type,nuværende_tekst,status,problemkategori,bemærkning,forslag,prioritet,fil,linje,dynamisk
KAL-0030,Kalender,delt,"Opgave-dialog, prioritet-valg",formular,Lav | Medium | Høj | Kritisk,auto-gennemgået,OK,,,,src/components/havekalender/add-task-dialog.tsx,180,nej
KAL-0031,Kalender,delt,"Opgave-dialog, felt-label plantekobling",formular,Linket plante,auto-gennemgået,OK,,,,src/components/havekalender/add-task-dialog.tsx,188,nej
KAL-0032,Kalender,delt,"Opgave-dialog, tom plante-option",formular,Ingen,auto-gennemgået,OK,,,,src/components/havekalender/add-task-dialog.tsx,194,nej
KAL-0033,Kalender,delt,"Opgave-dialog, footer-knapper",formular,Annullér | Gemmer… | Gem ændringer | Opret,auto-gennemgået,OK,,,,src/components/havekalender/add-task-dialog.tsx,209,ja
KAL-0034,Kalender,/kalender,"Dialog efter udført opgave med linket plante, titel",ui/microcopy,Føj til dyrkningslog?,auto-gennemgået,OK,,,,src/components/havekalender/complete-task-dialog.tsx,64,nej
KAL-0035,Kalender,/kalender,"Dialog efter udført opgave, beskrivelse",ui/microcopy,"Du kan gemme ""${taskTitle}"" som en log-entry på planten — så kan du senere se hvornår du gjorde det.",auto-flagget,UKLAR_UX_COPY,"Engelsk 'log-entry' i dansk UI; app-termen er ellers log/historik","Du kan gemme ""${taskTitle}"" i plantens log — så kan du senere se, hvornår du gjorde det.",P2,src/components/havekalender/complete-task-dialog.tsx,67,ja
KAL-0036,Kalender,/kalender,"Dialog efter udført opgave, note-felt",formular,Note (valgfri),auto-gennemgået,OK,,,,src/components/havekalender/complete-task-dialog.tsx,72,nej
KAL-0037,Kalender,/kalender,"Dialog efter udført opgave, note-placeholder",formular,Hvad observerede du? Hvordan gik det?,auto-gennemgået,OK,,,,src/components/havekalender/complete-task-dialog.tsx,76,nej
KAL-0038,Kalender,/kalender,"Dialog efter udført opgave, knapper",ui/microcopy,Spring over | Gemmer… | Føj til log,auto-gennemgået,OK,,,,src/components/havekalender/complete-task-dialog.tsx,85,ja
KAL-0039,Kalender,/kalender,"Ugens fokus (afløst standalone-sektion, bevaret til genaktivering), eyebrow",ui/microcopy,Ugens fokus,auto-gennemgået,OK,,,,src/components/havekalender/dagens-fokus-section.tsx,36,nej
KAL-0040,Kalender,/kalender,"Ugens fokus, stilheds-tilstand",ui/microcopy,Alt er roligt i haven i dag,auto-gennemgået,OK,,,,src/components/havekalender/dagens-fokus-section.tsx,42,nej
KAL-0041,Kalender,/kalender,"Ugens fokus, stilheds-fallback uden almanak",ui/microcopy,"Der er intet, der haster. Brug fem minutter på at kigge efter tør jord, skadedyr eller planter, der hænger.",auto-gennemgået,OK,,,,src/components/havekalender/dagens-fokus-section.tsx,47,nej
KAL-0042,Kalender,/kalender,"Ugens fokus, markør på primært kort",ui/microcopy,I dag,auto-gennemgået,OK,,,,src/components/havekalender/dagens-fokus-section.tsx,64,nej
KAL-0043,Kalender,/kalender,"Ugens fokus, liste-header",ui/microcopy,Næste opgaver,auto-gennemgået,OK,,,,src/components/havekalender/dagens-fokus-section.tsx,69,nej
KAL-0044,Kalender,/kalender,"Ugens fokus, footer-link",navigation,Se alle ugens opgaver →,auto-gennemgået,OK,,,,src/components/havekalender/dagens-fokus-section.tsx,80,nej
KAL-0045,Kalender,/kalender,"Denne uge i haven (komponent importeret men ikke renderet pt.), forår dagsstatus",ui/microcopy,God vækstuge,auto-gennemgået,OK,,,,src/components/havekalender/denne-uge.tsx,50,nej
KAL-0046,Kalender,/kalender,"Denne uge, forår condition 1 (titel + undertekst)",ui/microcopy,Mild varme — Jorden bliver hurtigt lun i solen,auto-gennemgået,OK,,,,src/components/havekalender/denne-uge.tsx,52,nej
KAL-0047,Kalender,/kalender,"Denne uge, forår condition 2 — vises hele foråret (marts-maj)",dyrkningsfakta,Fugtig jord — Majregn hjælper spiringen,auto-flagget,UKLAR_UX_COPY,"Teksten vises for hele forårssæsonen (marts-maj), men refererer specifikt til majregn",Forårsregn hjælper spiringen,P2,src/components/havekalender/denne-uge.tsx,53,nej
KAL-0048,Kalender,/kalender,"Denne uge, forår condition 3",ui/microcopy,Hurtig vækst — Planterne reagerer på de lyse dage,auto-gennemgået,OK,,,,src/components/havekalender/denne-uge.tsx,54,nej
KAL-0049,Kalender,/kalender,"Denne uge, sommer dagsstatus",ui/microcopy,Højsæson,auto-gennemgået,OK,,,,src/components/havekalender/denne-uge.tsx,60,nej
KAL-0050,Kalender,/kalender,"Denne uge, sommer conditions",ui/microcopy,Stærk varme — Solen står højt og længe | Tørt på overfladen — Jorden tørrer hurtigt ud | Frodig vækst — Alt vokser i fuld fart,auto-gennemgået,OK,,,,src/components/havekalender/denne-uge.tsx,62,nej
KAL-0051,Kalender,/kalender,"Denne uge, efterår dagsstatus",ui/microcopy,Aftagende vækst,auto-flagget,DUBLET/GENTAGELSE,'Aftagende vækst' bruges både som dagsstatus og som condition-titel i samme sæson (linje 70/74) — læses dobbelt i samme sektion,Dagsstatus fx 'Rolig sæson' eller condition-titlen ændres,P2,src/components/havekalender/denne-uge.tsx,70,nej
KAL-0052,Kalender,/kalender,"Denne uge, efterår conditions",ui/microcopy,"Mildere dage — Solen står lavt og blødt | Tung, fugtig jord — Dug og regn holder længe | Aftagende vækst — Planterne sætter tempoet ned",auto-gennemgået,OK,,,,src/components/havekalender/denne-uge.tsx,72,nej
KAL-0053,Kalender,/kalender,"Denne uge, vinter dagsstatus + conditions",ui/microcopy,"Hvileperiode | Kold luft — Frost ligger i jorden om morgenen | Våd, kold jord — Lidt fordampning nu | Hvilende vækst — Livet arbejder under overfladen",auto-gennemgået,OK,,,,src/components/havekalender/denne-uge.tsx,80,nej
KAL-0054,Kalender,/kalender,"Denne uge, sektionstitel",ui/microcopy,Denne uge i haven,auto-gennemgået,OK,,,,src/components/havekalender/denne-uge.tsx,179,nej
KAL-0055,Kalender,/kalender,"Denne uge, undertitel",ui/microcopy,Ud fra din frøbank og dine planter i ${monthName.toLowerCase()},auto-gennemgået,OK,,,,src/components/havekalender/denne-uge.tsx,185,ja
KAL-0056,Kalender,/kalender,"Denne uge, uge-statuslinje",ui/microcopy,${monthName} · uge ${uge} · ${vibe.dag},auto-gennemgået,OK,,,,src/components/havekalender/denne-uge.tsx,193,ja
KAL-0057,Kalender,/kalender,"Månedsvælger, korte månedsetiketter",navigation,JAN | FEB | MAR | APR | MAJ | JUNI | JULI | AUG | SEPT | OKT | NOV | DEC,auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-goere-editorial-planner.tsx,46,nej
KAL-0058,Kalender,/kalender,"Det kan du gøre i [måned], gruppe-labels",ui/microcopy,Gør nu | Hold øje med | Hvis du har tid,auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-goere-editorial-planner.tsx,76,nej
KAL-0059,Kalender,/kalender,"Det kan du gøre i [måned], eyebrow",ui/microcopy,Det kan du gøre i,auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-goere-editorial-planner.tsx,212,nej
KAL-0060,Kalender,/kalender,"Det kan du gøre i [måned], fold ud/ind-knap",ui/microcopy,Vis kortere uddrag | Se alle gøremål i ${monthName.toLowerCase()},auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-goere-editorial-planner.tsx,355,ja
KAL-0061,Kalender,/kalender,"Månedsvælger, aria-labels",navigation,Månedsvælger: ${activeFull} | Forrige måned: ${prevLabel} | Næste måned: ${nextLabel},auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-goere-editorial-planner.tsx,396,ja
KAL-0062,Kalender,/kalender,"Gøremåls-detaljedialog, felt-label",ui/microcopy,Kategori,auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-goere-editorial-planner.tsx,947,nej
KAL-0063,Kalender,/kalender,"Gøremåls-detaljedialog, primær CTA",ui/microcopy,Tilføjet til mine opgaver | Tilføj til mine opgaver,auto-flagget,INKONSISTENT_TERMINOLOGI,"Her lille 'mine opgaver'; i general-task-card.tsx hedder samme handling 'Tilføj til Mine opgaver' (stort M). Vælg én form.",Tilføj til Mine opgaver,P2,src/components/havekalender/det-kan-du-goere-editorial-planner.tsx,975,ja
KAL-0064,Kalender,/kalender,"Gøremåls-detaljedialog, sekundær CTA",navigation,Gå til guide,auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-goere-editorial-planner.tsx,983,nej
KAL-0065,Kalender,/kalender,"Gøremåls-detaljedialog, ghost-CTA",ui/microcopy,Skjul dette gøremål,auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-goere-editorial-planner.tsx,991,nej
KAL-0066,Kalender,/kalender,"Planner demo-items (preview/demo-data), juni",ui/microcopy,"Hold øje med tørke og varme — Krukker og nyplantede bede tørrer først ud. | Bind tomater op løbende — Væksten tager fart nu, og støtte i tide gør resten lettere. | Nip sideskud på stangtomater — Giver bedre luft og stærkere planter.",auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-goere-editorial-planner.tsx,1093,nej
KAL-0067,Kalender,/kalender,"Planner demo-items, skadedyr",ui/microcopy,Bladlus på nye skud — Tjek regelmæssigt - de spreder sig hurtigt.,auto-flagget,TEGNSÆTNING,"Bindestreg ' - ' bruges som tankestreg; resten af appen bruger '—'",Tjek regelmæssigt — de spreder sig hurtigt.,P2,src/components/havekalender/det-kan-du-goere-editorial-planner.tsx,1121,nej
KAL-0068,Kalender,/kalender,"Planner demo-items, øvrige",ui/microcopy,Snegle i fugtige hjørner — Særligt efter regn og i tæt beplantning. | Krukker der tørrer i solen — Vand grundigt og helst om morgenen. | Læg jorddække omkring tørstige planter — Holder på fugten og dæmper ukrudt. | Vend komposten — Sætter gang i omsætningen og giver bedre jord. | Giv høje stauder støtte — Regn og vind kan få dem til at vælte.,auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-goere-editorial-planner.tsx,1127,nej
KAL-0069,Kalender,/kalender,"Det kan du så/plante nu (erstattet af InspirationFolder, ikke renderet), sektionstitel",ui/microcopy,Det kan du så eller plante i ${monthName},auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-nu.tsx,103,ja
KAL-0070,Kalender,/kalender,"Det kan du så nu, faner",navigation,Fra din frøbank (${synlige.length}) | Inspiration (${inspiration.length}),auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-nu.tsx,110,ja
KAL-0071,Kalender,/kalender,"Det kan du så nu, tom frøbank-fane",ui/microcopy,Ingen elementer i din frøbank passer til ${monthName} lige nu.,auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-nu.tsx,120,ja
KAL-0072,Kalender,/kalender,"Det kan du så nu, allerede aktive dyrkninger",ui/microcopy,Allerede i gang i år (${aktivIAar.length}),auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-nu.tsx,141,ja
KAL-0073,Kalender,/kalender,"Det kan du så nu, vis/skjul skjulte forslag",ui/microcopy,Skjul | Vis ${skjulteFraSkip.length} skippet,auto-flagget,GRAMMATIK,"'Vis 3 skippet' — flertalsform bør være 'skippede'; 'skippet' er desuden anglicisme",Vis ${n} skjulte forslag,P2,src/components/havekalender/det-kan-du-nu.tsx,168,ja
KAL-0074,Kalender,/kalender,"Det kan du så nu, tom inspirations-fane",ui/microcopy,Ingen inspiration til denne måned.,auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-nu.tsx,194,nej
KAL-0075,Kalender,/kalender,"Frøkort, skip-knap (title + aria-label)",ui/microcopy,Skip — vis ikke i denne måned | Skip forslag,auto-flagget,INKONSISTENT_TERMINOLOGI,"Engelsk 'Skip'; andre steder bruges 'Spring over' (complete-task-dialog)",Spring over — vis ikke i denne måned,P2,src/components/havekalender/det-kan-du-nu.tsx,264,nej
KAL-0076,Kalender,/kalender,"Frøkort, fortryd skip-knap",ui/microcopy,Fortryd skip,auto-gennemgået,OK,"Følger 'Skip'-termen ovenfor; rettes sammen med den",,,src/components/havekalender/det-kan-du-nu.tsx,292,nej
KAL-0077,Kalender,/kalender,"Frøkort, primær handling",ui/microcopy,Så,auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-nu.tsx,298,nej
KAL-0078,Kalender,/kalender,"Guidekort, link",navigation,Se guide,auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-nu.tsx,337,nej
KAL-0079,Kalender,/kalender,"Frøkort, handlings-label pr. måned",ui/microcopy,Forspires nu | Sås nu | Plantes ud nu | Kan høstes nu,auto-gennemgået,OK,,,,src/components/havekalender/det-kan-du-nu.tsx,344,ja
KAL-0080,Kalender,/kalender,"Din dyrkning, demo-planters dyrkningssted (vises for anonyme)",ui/microcopy,"Vindueskarm | Have, sydbed | Drivhus | Krydderurte-bed",auto-gennemgået,OK,,,,src/components/havekalender/din-dyrkning.tsx,25,nej
KAL-0081,Kalender,/kalender,"Din dyrkning (skjult bag VIS_DIN_DYRKNING=false), handlings-labels",ui/microcopy,Klar til høst | Skal udplantes | Skal ompottes | Mangler logning,auto-gennemgået,OK,,,,src/components/havekalender/din-dyrkning.tsx,171,ja
KAL-0082,Kalender,/kalender,"Din dyrkning, kort-eyebrow",ui/microcopy,Plante,auto-gennemgået,OK,,,,src/components/havekalender/din-dyrkning.tsx,299,nej
KAL-0083,Kalender,/kalender,"Din dyrkning, vækststadie-labels",ui/microcopy,Sået | Spirer | Klar | Udplantet | Høstklar,auto-gennemgået,OK,,,,src/components/havekalender/din-dyrkning.tsx,408,nej
KAL-0084,Kalender,/kalender,"Din dyrkning, alt-i-ro-tilstand",ui/microcopy,Alt er i ro | Ingen af dine planter kræver handling lige nu. Kig forbi Planter for det fulde overblik.,auto-gennemgået,OK,,,,src/components/havekalender/din-dyrkning.tsx,484,nej
KAL-0085,Kalender,/kalender,"Din dyrkning, alt-i-ro CTA",navigation,Til mine planter,auto-gennemgået,OK,,,,src/components/havekalender/din-dyrkning.tsx,514,nej
KAL-0086,Kalender,/kalender,"Din dyrkning, tom-tilstand (nye brugere)",ui/microcopy,Endnu intet i jorden | Tilføj dine første frø eller planter — så viser kalenderen hvad der kalder på opmærksomhed i din egen have.,auto-gennemgået,OK,,,,src/components/havekalender/din-dyrkning.tsx,547,nej
KAL-0087,Kalender,/kalender,"Din dyrkning, tom-tilstand CTA'er",navigation,Til frøbanken | Til mine planter,auto-gennemgået,OK,,,,src/components/havekalender/din-dyrkning.tsx,577,nej
KAL-0088,Kalender,/kalender,"Fokus-handlinger, timing-chips",ui/microcopy,Haster | Høst nu | Godt vindue | Plant ud | Mere plads | Tjek | Mulighed,auto-gennemgået,OK,,,,src/components/havekalender/fokus-handling-ui.tsx,28,ja
KAL-0089,Kalender,/kalender,"Fokus-handlinger, afkrydsning aria-labels",ui/microcopy,Fortryd: ${h.titel} | Markér udført: ${h.titel},auto-gennemgået,OK,,,,src/components/havekalender/fokus-handling-ui.tsx,170,ja
KAL-0090,Kalender,/kalender,"Fokus-kort, link efter kilde",navigation,Se planten → | Se i frøbanken →,auto-gennemgået,OK,,,,src/components/havekalender/fokus-handling-ui.tsx,193,ja
KAL-0091,Kalender,/kalender,"Generelt gøremål, badge når tilføjet",ui/microcopy,I min kalender,auto-gennemgået,OK,,,,src/components/havekalender/general-task-card.tsx,109,nej
KAL-0092,Kalender,/kalender,"Generelt gøremål, udfoldet detalje",ui/microcopy,Tidsrum:,auto-gennemgået,OK,,,,src/components/havekalender/general-task-card.tsx,127,nej
KAL-0093,Kalender,/kalender,"Generelt gøremål, tilføj-knap (begge tilstande)",ui/microcopy,Tilføjet til Mine opgaver | Tilføj til Mine opgaver,auto-gennemgået,OK,Se inkonsistens-flag på det-kan-du-goere-editorial-planner.tsx linje 975 (lille/stort M),,,src/components/havekalender/general-task-card.tsx,147,nej
KAL-0094,Kalender,/kalender,"Generelt gøremål, skjul/vis-knap",ui/microcopy,Vis igen | Ikke relevant for min have,auto-gennemgået,OK,,,,src/components/havekalender/general-task-card.tsx,172,nej
KAL-0095,Kalender,delt,"Sensorisk margen-note, aria-label",ui/microcopy,Lille observation fra haven,auto-gennemgået,OK,Selve note-teksterne bor i src/lib/garden-notes.ts (uden for dette scope),,,src/components/havekalender/have-stemning.tsx,34,nej
KAL-0096,Kalender,/kalender,"I haven nu, briefing-linje",ui/microcopy,Roligt i haven i dag | ${iDagAntal} ting kalder i dag · ${hasterAntal} haster,auto-gennemgået,OK,,,,src/components/havekalender/i-haven-nu.tsx,166,ja
KAL-0097,Kalender,/kalender,"I haven nu, kilde-labels på task-cards",ui/microcopy,Vedligehold | Fra dine planter | Fra frøbank,auto-gennemgået,OK,,,,src/components/havekalender/i-haven-nu.tsx,188,ja
KAL-0098,Kalender,/kalender,"I haven nu, gruppe-overskrifter",ui/microcopy,Forsinket | Gør nu | Næste i haven | Når du har tid | Dine opgaver,auto-gennemgået,OK,,,,src/components/havekalender/i-haven-nu.tsx,303,nej
KAL-0099,Kalender,/kalender,"I haven nu, tom Færdige-fane",ui/microcopy,"Ingen afsluttede opgaver endnu | Når du markerer opgaver som udført, dukker de op her.",auto-gennemgået,OK,,,,src/components/havekalender/i-haven-nu.tsx,325,nej
KAL-0100,Kalender,/kalender,"I haven nu, sektionstitel",ui/microcopy,I haven nu,auto-gennemgået,OK,,,,src/components/havekalender/i-haven-nu.tsx,352,nej
KAL-0101,Kalender,/kalender,"I haven nu, stilheds-kort med almanak",ui/microcopy,Alt er roligt i haven i dag,auto-gennemgået,OK,,,,src/components/havekalender/i-haven-nu.tsx,368,nej
KAL-0102,Kalender,/kalender,"I haven nu, statuskort-faner",navigation,I dag | Denne uge | Kan vente | Færdige,auto-gennemgået,OK,,,,src/components/havekalender/i-haven-nu.tsx,376,nej
KAL-0103,Kalender,/kalender,"I haven nu, tom I dag-fane",ui/microcopy,Roligt i haven i dag | Fokus-kortet ovenfor har dig dækket — ellers: nyd kaffen.,auto-flagget,TONE_OF_VOICE,'har dig dækket' er en direkte anglicisme ('has you covered'),Fokus-kortet ovenfor har styr på det — ellers: nyd kaffen.,P2,src/components/havekalender/i-haven-nu.tsx,383,nej
KAL-0104,Kalender,/kalender,"I haven nu, tom uge-fane",ui/microcopy,Roligt program i denne uge | Intet på listen — pust ud.,auto-gennemgået,OK,,,,src/components/havekalender/i-haven-nu.tsx,386,nej
KAL-0105,Kalender,/kalender,"I haven nu, tom Kan vente-fane",ui/microcopy,Tomt indtil videre | Find inspiration længere nede på siden.,auto-gennemgået,OK,,,,src/components/havekalender/i-haven-nu.tsx,389,nej
KAL-0106,Kalender,/kalender,"I haven nu, sekundær CTA",ui/microcopy,Tilføj opgave,auto-gennemgået,OK,,,,src/components/havekalender/i-haven-nu.tsx,413,nej
KAL-0107,Kalender,/kalender,"Inspiration-mappe, frøbank-fanens default-items (fallback-indhold)",ui/microcopy,Så salat igen — Little Gem kan give sprøde blade senere. | Giv basilikum varme — Vent på lune nætter og varm jord. | Hold øje med bønnerne — Spirer hurtigt i lun jord — hader kulde.,auto-gennemgået,OK,,,,src/components/havekalender/inspiration-folder.tsx,56,nej
KAL-0108,Kalender,/kalender,"Inspiration-mappe, sæsonråd-fanens default-items — hardcodet juni-indhold, men vises for ALLE måneder (kalender-client sender kun monthName)",dyrkningsfakta,"Vand dybt og roligt — Planter får mere ud af én grundig vanding end mange hurtige sjatter. | Tyv tomaterne — Brug få minutter hver anden dag, så planterne ikke bliver et grønt trafikuheld i juli. | Så til sensommeren — Grønkål, salat og kålroer kan nå at give en ny runde senere.",auto-flagget,UKLAR_UX_COPY,"Juni-specifikke råd ('i juli', 'så til sensommeren') vises året rundt under overskriften 'Få mere ud af ${monthName}' — misvisende i fx december",,P1,src/components/havekalender/inspiration-folder.tsx,77,nej
